date,daily_rainfall_total,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed,temperature_range
2014-12-27,19.4,25.8,31.0,23.8,7.2,29.2,7.199999999999999
2014-12-28,1.8,26.0,29.7,24.3,10.5,35.6,5.399999999999999
2014-12-29,1.0,25.2,28.2,24.1,13.3,50.0,4.099999999999998
2014-12-30,0.0,24.8,26.0,23.9,12.1,45.7,2.1000000000000014
2014-12-31,0.0,25.9,28.1,24.4,11.2,36.7,3.700000000000003
2015-01-01,0.0,25.8,27.2,24.7,11.5,32.8,2.5
2015-01-02,0.0,26.6,29.5,24.7,13.9,38.2,4.800000000000001
2015-01-03,0.0,26.8,30.3,24.2,13.2,36.4,6.100000000000001
2015-01-04,0.0,27.1,31.1,24.6,12.1,34.2,6.5
2015-01-05,0.0,27.5,31.8,24.5,9.9,30.2,7.300000000000001
2015-01-06,41.8,26.7,32.2,24.3,8.8,36.7,7.900000000000002
2015-01-07,7.8,26.0,30.7,24.8,8.1,27.4,5.899999999999999
2015-01-08,6.4,25.8,30.0,24.3,8.0,33.8,5.699999999999999
2015-01-09,0.6,24.6,26.2,23.7,9.9,29.9,2.5
2015-01-10,1.6,25.9,32.8,23.5,9.9,27.4,9.299999999999997
2015-01-11,0.4,26.5,29.8,24.6,11.2,35.6,5.199999999999999
2015-01-12,0.0,27.3,30.6,25.3,16.4,41.8,5.300000000000001
2015-01-13,0.0,27.1,31.2,24.6,15.9,41.4,6.599999999999998
2015-01-14,0.0,27.0,30.9,24.6,16.0,44.6,6.299999999999997
2015-01-15,0.0,27.0,31.0,24.7,15.5,42.5,6.300000000000001
2015-01-16,0.0,26.4,30.4,23.6,13.8,39.2,6.799999999999997
2015-01-17,0.0,26.5,30.9,23.5,14.1,37.1,7.399999999999999
2015-01-18,0.0,26.4,30.1,24.0,15.0,42.5,6.100000000000001
2015-01-19,0.0,26.3,30.5,23.7,14.6,38.9,6.800000000000001
2015-01-20,0.0,26.2,29.9,23.6,14.4,41.0,6.299999999999997
2015-01-21,16.0,26.1,30.2,24.2,12.8,40.3,6.0
2015-01-22,0.0,26.4,29.3,24.3,14.5,40.7,5.0
2015-01-23,0.0,26.1,29.4,23.7,14.7,44.3,5.699999999999999
2015-01-24,0.0,26.2,29.9,24.4,12.7,37.1,5.5
2015-01-25,0.0,26.2,29.8,24.0,12.9,36.4,5.800000000000001
2015-01-26,0.0,26.5,30.5,24.2,13.5,37.4,6.300000000000001
2015-01-27,0.0,26.8,30.8,23.9,13.2,34.6,6.900000000000002
2015-01-28,1.8,26.5,31.8,23.5,10.6,32.4,8.3
2015-01-29,0.0,26.2,28.9,24.5,13.1,31.7,4.399999999999999
2015-01-30,0.0,26.5,30.1,24.5,12.9,39.6,5.600000000000001
2015-01-31,0.0,26.9,31.3,24.6,15.7,43.6,6.699999999999999
2015-02-01,0.0,26.2,30.4,23.4,13.9,48.6,7.0
2015-02-02,0.0,25.9,28.4,23.9,10.9,41.8,4.5
2015-02-03,0.0,25.8,28.8,24.0,12.3,34.9,4.800000000000001
2015-02-04,7.0,25.1,27.1,23.1,11.5,34.2,4.0
2015-02-05,0.0,26.3,29.8,24.5,16.5,50.4,5.300000000000001
2015-02-06,14.0,25.7,29.3,23.6,14.8,48.6,5.699999999999999
2015-02-07,0.0,26.0,29.3,24.0,15.5,48.6,5.300000000000001
2015-02-08,0.0,25.9,29.4,23.5,15.9,42.1,5.899999999999999
2015-02-09,0.0,26.2,29.7,24.3,17.2,50.8,5.399999999999999
2015-02-10,0.0,26.18,29.8,24.1,16.325,48.199999999999996,5.699999999999999
2015-02-11,0.0,26.16,29.9,23.900000000000002,15.45,45.599999999999994,5.9999999999999964
2015-02-12,0.0,26.14,30.0,23.7,14.575,43.0,6.300000000000001
2015-02-13,0.0,26.12,30.099999999999998,23.5,13.7,40.4,6.599999999999998
2015-02-14,0.0,26.1,30.2,23.3,14.0,37.8,6.899999999999999
2015-02-15,0.0,26.7,32.2,23.5,12.9,33.8,8.700000000000003
2015-02-16,0.0,27.1,32.0,23.9,14.7,39.2,8.100000000000001
2015-02-17,0.0,27.0,31.3,24.5,15.6,38.9,6.800000000000001
2015-02-18,0.0,27.2,31.8,23.9,12.5,40.3,7.900000000000002
2015-02-19,1.4,26.4,31.7,23.4,13.3,42.5,8.3
2015-02-20,0.0,27.0,31.6,24.5,14.7,37.1,7.100000000000001
2015-02-21,0.0,26.8,31.4,24.1,13.6,34.2,7.299999999999997
2015-02-22,0.0,26.7,31.1,24.0,13.5,37.4,7.100000000000001
2015-02-23,42.6,26.8,34.1,23.6,10.4,38.9,10.5
2015-02-24,0.2,26.9,29.6,24.7,12.9,35.3,4.900000000000002
2015-02-25,0.0,27.3,32.7,24.7,11.7,38.2,8.000000000000004
2015-02-26,0.0,27.0,30.8,24.6,12.3,33.1,6.199999999999999
2015-02-27,0.0,27.4,32.3,24.4,14.5,40.3,7.899999999999999
2015-02-28,0.0,27.8,32.8,24.7,14.4,38.5,8.099999999999998
2015-03-01,0.0,28.0,32.8,25.0,12.6,38.9,7.799999999999997
2015-03-02,0.0,27.5,32.3,24.8,10.7,41.4,7.4999999999999964
2015-03-03,0.0,27.8,32.1,25.3,10.7,36.4,6.800000000000001
2015-03-04,0.2,27.5,33.5,25.5,10.2,34.2,8.0
2015-03-05,0.0,27.6,33.2,24.6,10.6,34.6,8.600000000000001
2015-03-06,0.0,27.7,32.5,24.4,9.4,29.9,8.100000000000001
2015-03-07,0.0,28.0,32.4,25.0,13.0,36.0,7.399999999999999
2015-03-08,0.0,27.8,33.5,25.3,8.8,36.4,8.2
2015-03-09,3.2,27.1,31.3,25.1,11.5,43.6,6.199999999999999
2015-03-10,0.0,27.5,31.9,24.4,11.6,46.1,7.5
2015-03-11,8.4,25.4,26.9,24.3,10.1,34.6,2.599999999999998
2015-03-12,0.0,27.1,30.9,24.9,10.8,36.4,6.0
2015-03-13,0.0,27.2,32.2,24.4,12.2,33.8,7.800000000000004
2015-03-14,0.0,27.4,32.9,24.4,10.9,30.6,8.5
2015-03-15,0.0,27.4,31.0,24.9,11.6,31.0,6.100000000000001
2015-03-16,1.6,27.3,33.9,25.6,8.5,31.0,8.299999999999997
2015-03-17,2.6,28.0,33.3,25.5,11.0,27.4,7.799999999999997
2015-03-18,0.0,28.3,34.5,25.9,11.7,35.6,8.600000000000001
2015-03-19,26.6,28.0,33.9,26.2,10.7,33.8,7.699999999999999
2015-03-20,0.2,28.3,33.1,24.7,8.5,38.2,8.400000000000002
2015-03-21,16.4,27.9,35.0,24.9,8.6,45.4,10.100000000000001
2015-03-22,37.4,26.9,32.6,23.1,8.3,57.6,9.5
2015-03-23,0.0,28.0,33.9,25.2,11.1,33.5,8.7
2015-03-24,0.0,27.9,31.0,25.9,12.8,35.6,5.100000000000001
2015-03-25,0.0,28.4,32.7,26.1,15.8,45.7,6.600000000000001
2015-03-26,0.0,28.4,31.9,26.1,15.7,46.4,5.799999999999997
2015-03-27,0.0,28.4,32.2,26.0,14.7,42.1,6.200000000000003
2015-03-28,3.0,27.6,30.2,26.2,11.7,42.8,4.0
2015-03-29,4.8,26.7,29.6,25.0,8.8,42.8,4.600000000000001
2015-03-30,0.0,28.2,32.5,25.6,11.8,36.0,6.899999999999999
2015-03-31,34.2,27.3,32.9,24.8,7.4,38.5,8.099999999999998
2015-04-01,33.10322580645162,27.309677419354838,32.86129032258064,24.822580645161292,7.325806451612904,38.16451612903226,8.038709677419352
2015-04-02,32.00645161290323,27.31935483870968,32.82258064516129,24.845161290322583,7.251612903225807,37.829032258064515,7.977419354838705
2015-04-03,30.909677419354843,27.329032258064515,32.78387096774193,24.86774193548387,7.17741935483871,37.49354838709677,7.916129032258063
2015-04-04,29.812903225806455,27.338709677419356,32.74516129032258,24.89032258064516,7.103225806451613,37.15806451612903,7.854838709677416
2015-04-05,28.716129032258067,27.348387096774193,32.70645161290322,24.912903225806453,7.029032258064516,36.82258064516129,7.79354838709677
2015-04-06,27.619354838709683,27.358064516129033,32.66774193548387,24.935483870967744,6.95483870967742,36.487096774193546,7.732258064516124
2015-04-07,26.522580645161295,27.36774193548387,32.62903225806451,24.95806451612903,6.880645161290323,36.151612903225804,7.670967741935481
2015-04-08,25.425806451612907,27.37741935483871,32.59032258064516,24.980645161290322,6.806451612903226,35.81612903225806,7.609677419354835
2015-04-09,24.32903225806452,27.387096774193548,32.5516129032258,25.003225806451614,6.732258064516129,35.480645161290326,7.548387096774189
2015-04-10,23.23225806451613,27.39677419354839,32.51290322580645,25.025806451612905,6.658064516129032,35.145161290322584,7.487096774193542
2015-04-11,22.135483870967747,27.406451612903226,32.4741935483871,25.048387096774196,6.583870967741936,34.80967741935484,7.425806451612903
2015-04-12,21.03870967741936,27.416129032258066,32.435483870967744,25.070967741935483,6.509677419354839,34.4741935483871,7.3645161290322605
2015-04-13,19.94193548387097,27.425806451612903,32.39677419354839,25.093548387096774,6.435483870967742,34.13870967741936,7.303225806451614
2015-04-14,18.845161290322586,27.435483870967744,32.35806451612903,25.116129032258065,6.361290322580645,33.803225806451614,7.241935483870968
2015-04-15,17.7483870967742,27.44516129032258,32.31935483870968,25.138709677419357,6.287096774193548,33.46774193548387,7.180645161290322
2015-04-16,16.65161290322581,27.45483870967742,32.28064516129032,25.161290322580644,6.212903225806452,33.13225806451613,7.119354838709679
2015-04-17,15.554838709677423,27.46451612903226,32.24193548387097,25.183870967741935,6.138709677419355,32.79677419354839,7.058064516129033
2015-04-18,14.458064516129035,27.4741935483871,32.20322580645161,25.206451612903226,6.064516129032258,32.461290322580645,6.9967741935483865
2015-04-19,13.36129032258065,27.483870967741936,32.16451612903226,25.229032258064517,5.990322580645161,32.1258064516129,6.93548387096774
2015-04-20,12.264516129032263,27.493548387096777,32.1258064516129,25.251612903225805,5.916129032258064,31.79032258064516,6.8741935483870975
2015-04-21,11.167741935483875,27.503225806451614,32.08709677419355,25.274193548387096,5.841935483870968,31.454838709677418,6.812903225806451
2015-04-22,10.07096774193549,27.512903225806454,32.04838709677419,25.296774193548387,5.767741935483871,31.11935483870968,6.751612903225805
2015-04-23,8.974193548387102,27.52258064516129,32.00967741935484,25.31935483870968,5.693548387096774,30.783870967741937,6.690322580645159
2015-04-24,7.877419354838715,27.53225806451613,31.970967741935482,25.34193548387097,5.619354838709677,30.448387096774194,6.6290322580645125
2015-04-25,6.780645161290327,27.54193548387097,31.932258064516127,25.364516129032257,5.54516129032258,30.112903225806452,6.56774193548387
2015-04-26,5.683870967741939,27.55161290322581,31.893548387096775,25.387096774193548,5.470967741935484,29.77741935483871,6.506451612903227
2015-04-27,4.587096774193554,27.561290322580646,31.85483870967742,25.40967741935484,5.396774193548387,29.44193548387097,6.445161290322581
2015-04-28,3.4903225806451665,27.570967741935487,31.816129032258065,25.43225806451613,5.32258064516129,29.10645161290323,6.3838709677419345
2015-04-29,2.3935483870967786,27.580645161290324,31.77741935483871,25.454838709677418,5.248387096774193,28.770967741935486,6.322580645161292
2015-04-30,1.2967741935483943,27.590322580645164,31.738709677419354,25.47741935483871,5.174193548387096,28.435483870967744,6.2612903225806456
2015-05-01,0.2,27.6,31.7,25.5,5.1,28.1,6.199999999999999
2015-05-02,7.6,27.7,29.8,25.2,6.6,32.8,4.600000000000001
2015-05-03,87.2,26.8,29.5,23.6,5.7,38.9,5.899999999999999
2015-05-04,0.0,27.4,32.6,25.1,5.2,34.2,7.5
2015-05-05,0.0,28.5,33.5,25.1,5.8,24.5,8.399999999999999
2015-05-06,0.0,28.8,33.8,26.5,6.3,25.6,7.299999999999997
2015-05-07,8.0,28.3,31.6,26.5,6.3,30.2,5.100000000000001
2015-05-08,4.4,28.3,31.4,26.5,6.1,34.2,4.899999999999999
2015-05-09,0.0,29.2,33.1,26.2,6.5,30.2,6.900000000000002
2015-05-10,0.0,29.2,33.8,27.4,6.9,26.6,6.399999999999999
2015-05-11,0.0,29.9,33.4,27.3,9.3,27.0,6.099999999999998
2015-05-12,18.0,28.9,32.1,25.3,7.0,36.0,6.800000000000001
2015-05-13,8.8,28.0,31.1,26.0,5.9,33.8,5.100000000000001
2015-05-14,1.2,28.2,33.5,25.2,6.7,36.0,8.3
2015-05-15,0.4,27.0,29.7,26.0,4.3,27.0,3.6999999999999993
2015-05-16,13.6,28.0,31.9,25.8,4.8,28.8,6.099999999999998
2015-05-17,8.0,28.5,33.9,25.8,6.2,34.9,8.099999999999998
2015-05-18,33.0,27.9,31.7,25.2,4.7,33.8,6.5
2015-05-19,2.2,28.6,34.0,26.2,5.5,29.2,7.800000000000001
2015-05-20,38.0,27.5,31.7,25.4,6.0,37.1,6.300000000000001
2015-05-21,0.4,28.9,33.3,25.7,6.3,26.3,7.599999999999998
2015-05-22,0.8,28.8,32.7,27.1,5.6,30.6,5.600000000000001
2015-05-23,5.0,26.8,28.3,25.2,6.1,30.6,3.1000000000000014
2015-05-24,0.0,28.9,33.4,26.3,5.8,23.4,7.099999999999998
2015-05-25,18.4,27.9,31.7,25.9,5.0,23.0,5.800000000000001
2015-05-26,5.8,27.8,32.9,24.9,6.6,28.8,8.0
2015-05-27,0.0,28.2,32.6,24.9,6.0,30.2,7.700000000000003
2015-05-28,0.0,28.9,32.4,26.1,5.5,20.9,6.299999999999997
2015-05-29,0.4,29.8,33.4,27.0,6.8,31.0,6.399999999999999
2015-05-30,0.0,30.0,34.3,27.2,8.8,34.9,7.099999999999998
2015-05-31,0.0,29.1,33.1,26.1,5.5,32.8,7.0
2015-06-01,0.0,28.9,34.2,26.0,5.6,22.3,8.200000000000003
2015-06-02,5.2,28.6,35.1,25.4,8.2,36.7,9.700000000000003
2015-06-03,0.0,28.8,33.1,25.0,6.4,21.6,8.100000000000001
2015-06-04,0.6,28.8,33.5,26.4,6.6,24.5,7.100000000000001
2015-06-05,0.0,28.4,34.8,25.8,4.8,28.4,8.999999999999996
2015-06-06,6.6,27.5,32.3,25.1,5.2,37.8,7.199999999999996
2015-06-07,2.8,27.7,30.8,25.7,4.3,19.1,5.100000000000001
2015-06-08,0.0,28.3,31.0,26.1,5.3,28.4,4.899999999999999
2015-06-09,0.0,27.5,29.8,25.8,8.3,31.7,4.0
2015-06-10,0.2,29.0,32.4,26.8,6.0,23.4,5.599999999999998
2015-06-11,5.4,27.9,32.6,25.3,5.5,40.0,7.300000000000001
2015-06-12,11.8,26.4,28.7,24.4,5.1,47.2,4.300000000000001
2015-06-13,0.0,28.0,31.7,25.8,6.2,20.5,5.899999999999999
2015-06-14,10.4,26.3,28.1,24.2,8.2,42.8,3.900000000000002
2015-06-15,0.0,27.9,31.1,25.7,4.7,28.4,5.400000000000002
2015-06-16,13.4,26.9,29.7,23.4,4.9,40.0,6.300000000000001
2015-06-17,5.6,27.5,30.7,25.2,5.2,32.0,5.5
2015-06-18,0.0,29.2,32.9,26.6,6.2,22.7,6.299999999999997
2015-06-19,0.0,29.2,32.0,27.1,6.9,28.4,4.899999999999999
2015-06-20,0.0,29.7,33.2,27.3,6.9,27.0,5.900000000000002
2015-06-21,0.0,30.0,33.8,27.9,6.9,27.4,5.899999999999999
2015-06-22,0.0,30.1,33.5,27.7,7.0,25.2,5.800000000000001
2015-06-23,0.0,29.9,33.3,27.9,7.4,30.2,5.399999999999999
2015-06-24,0.0,29.8,32.9,27.6,7.6,32.4,5.299999999999997
2015-06-25,0.0,29.7,32.6,27.6,7.4,26.3,5.0
2015-06-26,0.0,29.7,33.1,27.6,8.1,26.3,5.5
2015-06-27,0.0,29.9,33.4,27.3,7.5,25.2,6.099999999999998
2015-06-28,0.0,29.9,33.2,27.8,7.7,29.5,5.400000000000002
2015-06-29,0.0,30.0,33.8,27.2,6.3,25.9,6.599999999999998
2015-06-30,0.0,30.1,34.0,26.8,6.4,23.8,7.199999999999999
2015-07-01,0.2,28.2,30.0,24.1,6.0,43.2,5.899999999999999
2015-07-02,4.0,28.9,32.2,26.7,5.8,31.0,5.5000000000000036
2015-07-03,0.0,29.2,32.4,27.1,7.3,28.1,5.299999999999997
2015-07-04,16.2,27.4,29.1,23.5,6.9,54.0,5.600000000000001
2015-07-05,0.0,29.4,33.6,26.7,7.0,28.4,6.900000000000002
2015-07-06,0.0,29.3,32.2,27.3,7.4,28.1,4.900000000000002
2015-07-07,0.0,29.3,31.9,27.5,7.2,25.6,4.399999999999999
2015-07-08,4.4,28.5,32.3,23.8,6.2,58.0,8.499999999999996
2015-07-09,0.0,29.2,32.4,26.6,7.2,40.3,5.799999999999997
2015-07-10,0.6,28.9,31.2,25.5,7.1,37.4,5.699999999999999
2015-07-11,0.2,29.3,32.8,26.5,6.4,31.3,6.299999999999997
2015-07-12,0.0,29.4,33.2,27.3,7.5,26.3,5.900000000000002
2015-07-13,0.0,29.2,31.5,27.8,7.7,27.0,3.6999999999999993
2015-07-14,27.6,28.2,32.1,22.8,7.9,55.1,9.3
2015-07-15,0.0,29.2,32.5,27.3,5.9,21.2,5.199999999999999
2015-07-16,0.2,28.9,32.6,27.2,6.9,36.4,5.400000000000002
2015-07-17,16.4,28.2,31.7,24.8,7.2,45.7,6.899999999999999
2015-07-18,6.4,29.3,32.8,26.7,8.5,34.2,6.099999999999998
2015-07-19,0.0,29.6,32.8,27.4,6.8,29.9,5.399999999999999
2015-07-20,0.0,29.5,33.2,27.3,7.5,36.0,5.900000000000002
2015-07-21,4.0,29.0,33.9,26.3,7.7,32.0,7.599999999999998
2015-07-22,0.0,29.5,33.7,26.2,10.3,32.8,7.5000000000000036
2015-07-23,0.0,29.0,32.8,27.6,9.6,31.0,5.199999999999996
2015-07-24,0.4,28.5,33.5,25.3,8.0,43.9,8.2
2015-07-25,0.0,29.6,34.1,25.7,7.1,28.8,8.400000000000002
2015-07-26,13.4,28.3,32.0,24.8,6.8,52.9,7.199999999999999
2015-07-27,0.0,28.4,31.8,25.2,7.0,37.8,6.600000000000001
2015-07-28,40.4,28.0,31.3,24.0,8.7,37.8,7.300000000000001
2015-07-29,0.0,29.0,32.6,26.9,10.4,33.5,5.700000000000003
2015-07-30,2.6,28.0,32.8,25.8,5.3,31.3,6.9999999999999964
2015-07-31,39.2,26.5,32.1,23.2,5.5,39.6,8.900000000000002
2015-08-01,1.6,26.7,30.3,23.5,7.5,26.3,6.800000000000001
2015-08-02,0.0,28.9,33.1,25.6,6.3,29.5,7.5
2015-08-03,6.2,26.3,28.5,23.9,6.4,35.6,4.600000000000001
2015-08-04,10.8,27.1,30.8,24.1,5.5,26.3,6.699999999999999
2015-08-05,0.0,28.4,32.0,26.6,6.2,25.6,5.399999999999999
2015-08-06,15.0,26.9,30.3,24.4,5.9,42.5,5.900000000000002
2015-08-07,7.0,27.0,30.0,24.2,5.1,37.8,5.800000000000001
2015-08-08,0.2,28.0,31.3,25.1,5.7,23.8,6.199999999999999
